"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351647812.583,20.681,9.941,63.095,2.355,0.008,3.919,0,3348480,2245098.333,4210545996.333,0,0,26944.7,12632.567,87326720,46850048,256950272,2798108672
1351647842.585,20.262,10.038,65.122,0.648,0,3.929,0,2934784,2249012.567,58846725.2,0,0,27229.3,12582.333,86761472,46874624,256950272,2798649344
1351647872.585,20.815,10.367,63.497,1.35,0.008,3.962,0,3219319.467,2206688.233,4209593778.733,0,0,28141.2,12407.633,87044096,46907392,257048576,2798235648
1351647902.585,20.541,10.234,63.941,1.301,0,3.983,0,6105088,2210213,57831342.833,0,0,29611.2,12284.333,87121920,46956544,257048576,2798108672
1351647932.582,20.54,9.658,64.608,1.485,0.008,3.701,0,830805.333,2236870.733,58529229.533,0,0,25622.667,12510.2,87224320,46981120,257048576,2797981696
1351647962.585,20.265,9.982,61.386,4.382,0.008,3.977,0,3555328,2205981.233,4209522046.533,0,0,27835.267,12325.533,86675456,47022080,257048576,2798489600
1351647992.585,20.364,9.707,55.574,10.11,0.008,4.237,0,4681864.533,2147824.667,56253452.1,0,0,28330.8,12125.967,87306240,47063040,257138688,2797727744
1351648022.585,20.214,10.265,63.331,2.131,0.008,4.051,0,3911680,2233022.967,4210230120.567,0,0,27560.867,12468.2,87138304,47104000,257138688,2797854720
1351648052.582,20.549,9.891,64.841,0.637,0.008,4.074,0,2935193.6,2247111.2,58797245.133,0,0,27284.333,12574.8,86691840,47136768,257138688,2798268416
1351648082.583,19.36,9.785,52.028,14.884,0.008,3.935,0,2236552.533,2145938.467,56149770.867,0,0,27177.4,12135.3,86650880,47177728,257138688,2798268416
1351648112.585,19.646,9.831,53.328,13.038,0.008,4.148,0,2817638.4,2141202.933,4207881947.633,0,0,26580.633,12175.1,86769664,47218688,257232896,2798014464
1351648142.583,20.709,10.04,63.921,1.494,0.008,3.828,0,3039778.133,2235873.267,58503088.5,0,0,27352.467,12501.033,86745088,47243264,257232896,2798014464
1351648172.585,20.505,10.208,64.413,1.122,0,3.752,0,3139857.067,2241743.133,4210458603.267,0,0,27475.6,12562.7,86958080,47284224,257232896,2797760512
1351648202.583,21.512,10.045,63.38,1.13,0.008,3.924,0,3072136.533,2227511.767,58284056.533,0,0,27055.033,12434.933,92672000,47325184,257232896,2792005632
1351648232.582,21.226,10.15,60.142,4.495,0,3.987,0,4540006.4,2158324,56532937.4,0,0,27300.067,12145.667,86835200,47439872,257335296,2797625344
1351648262.583,20.743,10.29,62.843,2.233,0.008,3.883,0,6107818.667,2218520.3,4209850728.733,0,0,29722.733,12363.633,86700032,47480832,257335296,2797719552
1351648292.583,19.842,9.929,55.146,11.187,0.008,3.888,0,1813981.867,2167086.733,56703203,0,0,27377.433,12173.767,86904832,47521792,257335296,2797473792
1351648322.569,19.062,9.368,48.827,18.939,0,3.804,0,2934510.933,4153899922.9,4206702416.167,0,0,26711.1,11863.533,86736896,47562752,257335296,2797600768
1351648352.582,19.633,9.788,49.863,16.529,0.008,4.179,546.133,3177813.333,2085113.5,54612981.167,0,0,26296.467,11914.133,87056384,47656960,257429504,2797092864
1351648382.585,20.89,9.866,62.412,2.898,0.008,3.926,0,3340697.6,2205586.4,57710609.267,0,0,27530.567,12306.967,86884352,47697920,257433600,2797219840
1351648412.582,19.586,9.267,48.94,18.04,0.008,4.16,0,3323630.933,2071851.167,4206012766.533,0,0,26886.6,11680.5,87130112,47738880,257433600,2796933120
1351648442.582,19.88,9.459,48.807,18.027,0.008,3.819,0,3298235.733,2095136.667,54820611.9,0,0,27104.233,11818.133,87343104,47779840,257433600,2796679168
1351648472.582,20.472,9.875,54.714,11.06,0.008,3.87,0,4713267.2,2139418.433,56042581.567,0,0,28203.833,12146.667,86831104,47820800,257523712,2797060096
1351648502.582,20.853,9.936,63.728,1.614,0,3.869,0,3653358.933,2248189.633,4210626548.967,0,0,27458.267,12561.767,86765568,47853568,257523712,2797092864
1351648532.582,20.291,9.976,64.479,1.39,0,3.864,0,3228057.6,2240752.6,58630560.3,0,0,27335.067,12522.867,87273472,47886336,257523712,2796552192
1351648562.585,20.498,9.58,64.122,2.004,0.008,3.788,0,874359.467,2244896.633,4210541552.933,0,0,26258.633,12550.733,86986752,47919104,257523712,2796806144
1351648592.576,20.514,10.399,64.639,0.659,0,3.789,0,6058393.6,2212136.867,57945998.967,0,0,29211.1,12407.167,86818816,47960064,257617920,2796838912
1351648622.579,20.834,9.921,62.072,3.139,0.008,4.025,0,3362816,2232702.267,4210221895,0,0,28452.1,12522.6,86777856,48001024,257617920,2796838912
1351648652.585,20.302,9.778,63.937,2.173,0.008,3.802,0,967611.733,2252330.1,58933226.167,0,0,25351.2,12581.233,86999040,48033792,257617920,2796584960
1351648682.583,10.727,5.508,80.908,0.743,0,2.114,0,2866926.933,1162825.933,30425480.833,0,0,15118.2,6560.867,86839296,48066560,257617920,2796711936
1351648712.585,0.075,0.1,99.825,0,0,0,0,2249113.6,47.267,7,0,0,76.767,110.033,87625728,48082944,257609728,2795917312
1351648742.585,0.008,0.033,98.887,1.071,0,0,0,174080,40.2,8.4,0,0,132.033,114.533,87220224,48099328,257617920,2796298240
1351648772.556,5.952,3.137,89.673,0,0,1.238,0,5597.867,611698.733,16070865.367,0,0,7520.533,3925.233,86982656,48123904,257712128,2796417024
1351648802.582,26.294,13.259,51.238,3.57,0.024,5.615,0,3990459.733,2761238.833,4224053592.9,0,0,33777.7,15938.233,91942912,48160768,257708032,2791424000
1351648832.585,27.708,12.625,47.658,6.036,0.016,5.956,0,1747626.667,2741802.433,71740648.7,0,0,30002.5,14484.9,86933504,48263168,257724416,2796314624
1351648862.582,26.853,12.721,53.136,1.834,0.008,5.447,0,3654860.8,2793925.067,4224906853.567,0,0,31340.9,14687.667,87527424,48304128,257724416,2795679744
1351648892.585,26.411,12.92,52.283,2.645,0.008,5.732,0,4408934.4,2767747.233,72450259.233,0,0,32367.9,14664.167,87396352,48336896,257814528,2795687936
1351648922.585,26.407,12.745,51.051,3.977,0.032,5.789,0,3836040.533,2779829.067,4224537733.167,0,0,33534.467,14689.3,87351296,48386048,257810432,2795687936
1351648952.583,25.596,12.057,39.166,17.209,0.008,5.964,0,3236795.733,2650353.533,69349525.6,0,0,31532.467,14053.3,87183360,48427008,257810432,2795814912
1351648982.585,25.191,12.298,40.463,16.166,0.008,5.875,0,3248537.6,2657136.3,4221326702.033,0,0,31665.1,14083.967,87142400,48467968,257810432,2795814912
1351649012.583,24.964,12.586,41.834,14.917,0.016,5.682,0,3524471.467,2643322.533,69198137,0,0,31409,14105.4,87003136,48508928,257908736,2795814912
1351649042.585,26.338,12.935,53.446,1.461,0.024,5.796,0,3353395.2,2802215.967,4225123959.967,0,0,32301.967,14731.3,87224320,48541696,257908736,2795560960
1351649072.585,26.413,12.721,55.12,0.064,0.016,5.666,0,2825966.933,2816111.733,73684892.133,0,0,31653.8,14809.6,87224320,48574464,257908736,2795528192
1351649102.583,26.085,12.894,53.816,1.542,0.016,5.647,0,3460164.267,2800753.533,4225085927.6,0,0,31550.167,14721.833,87191552,48607232,257908736,2795528192
1351649132.583,26.385,12.679,53.53,1.611,0,5.795,0,1369292.8,2789169.967,73020441.067,0,0,30030.7,14741.5,87203840,48631808,257998848,2795401216
1351649162.583,26.573,13.046,52.568,1.979,0.016,5.818,0,5955993.6,2795743.167,4224954048.1,0,0,34712.7,14719.5,87011328,48664576,257998848,2795560960
1351649192.583,26.533,12.691,53.986,1.064,0.016,5.71,0,3071863.467,2825244,73924845.033,0,0,30938.967,14840.833,86851584,48697344,257998848,2795687936
1351649222.557,25.826,12.784,45.528,10.317,0,5.544,0,2206924.8,2706555.667,4222621002.867,0,0,32161.7,14320.567,87191552,48738304,257998848,2795307008
1351649252.585,24.885,12.258,42.041,15.113,0.008,5.695,0,5664221.867,2624969.167,68726203.733,0,0,32573.533,13973.633,87183360,48779264,258093056,2795180032
1351649282.582,26.291,12.397,53.405,1.985,0.016,5.906,0,3940488.533,2771812.267,4224328280.1,0,0,32415.333,14503.833,86888448,48820224,258093056,2795433984
1351649312.585,24.752,12.42,45.342,11.307,0.016,6.162,0,2017689.6,2670206.7,69867464,0,0,31713.7,14113,87101440,48861184,258093056,2795180032
1351649342.582,24.124,12.134,40.775,17.261,0.008,5.698,0,2889728,2584098.167,4219416695.767,0,0,30814.433,13746.8,87183360,48902144,258097152,2795053056
1351649372.586,25.194,12.641,42.645,13.331,0.016,6.172,0,5284932.267,2646870.233,69298621.567,0,0,32792.1,14047.067,86798336,48943104,258187264,2795307008
1351649402.583,26.46,12.525,52.799,1.898,0.008,6.311,0,4078250.667,2760552.6,4224033271.467,0,0,32116.567,14413.567,90988544,48984064,258187264,2791075840
1351649432.585,26.945,13.106,50.706,3.153,0.024,6.066,0,3202798.933,2738267.333,71647933.833,0,0,31904.467,14332.767,87269376,49098752,258203648,2794663936
1351649462.585,25.702,12.442,54.933,0.898,0.008,6.016,0,995601.067,2791702.033,4224848615.8,0,0,30700.1,14622.5,86728704,49131520,258203648,2795171840
1351649492.574,26.156,12.804,52.062,2.802,0.016,6.16,0,3936392.533,2750809.1,72022136.733,0,0,32359.6,14491.5,86376448,49164288,258293760,2795401216
1351649522.582,26.323,13.026,53.556,1.141,0.032,5.922,0,5732352,2773372.433,4224368732,0,0,34079.467,14520.933,86843392,49205248,258293760,2794893312
1351649552.583,26.028,12.654,54.642,0.992,0,5.683,0,1982600.533,2794805.8,73128011.4,0,0,30893.733,14618.7,87445504,49238016,258293760,2794258432
1351649582.585,25.167,12.269,46.489,10.012,0,6.062,0,2955810.133,2683908.933,4222028037.833,0,0,31916.967,14154.167,86900736,49278976,258289664,2794766336
1351649612.583,24.506,12.132,41.955,15.401,0.008,5.997,0,3171259.733,2610804.5,68358172.7,0,0,30951.9,13899.8,86380544,49319936,258387968,2795147264
1351649642.585,25.908,12.268,53.18,2.663,0.008,5.973,0,3771050.667,2772442.167,4224344663.733,0,0,31886.6,14520.533,86728704,49352704,258387968,2794766336
1351649672.583,25.125,12.393,42.516,13.544,0,6.422,0,3025169.067,2659479.633,69587060.2,0,0,32256.833,14050.333,86687744,49393664,258387968,2794766336
1351649702.582,24.637,12.274,39.986,17.178,0.008,5.918,0,3061486.933,2618052.867,4220304904.7,0,0,31342.133,13893.767,86392832,49434624,258387968,2795020288
1351649732.585,25.143,12.342,40.121,16.328,0.008,6.059,0,3751253.333,2628952.233,68838234.9,0,0,31994.333,14002.767,86642688,49475584,258478080,2794639360
1351649762.582,25.18,12.352,44.695,11.884,0.024,5.865,0,2686156.8,2691566.633,4222229004.167,0,0,31256.033,14169.367,86474752,49516544,258478080,2794766336
1351649792.583,24.332,11.993,40.65,16.956,0.008,6.061,0,2805213.867,2619557.067,68541877.833,0,0,31018.267,13889.533,86687744,49557504,258478080,2794512384
1351649822.585,24.693,11.692,40.472,17.024,0.016,6.103,0,2921813.333,2597746.167,4219774377.267,0,0,30973.233,13807.033,86528000,49598464,258478080,2794631168
1351649852.582,24.41,12.052,41.094,16.636,0.008,5.8,0,3147229.867,2592716.567,67891828.2,0,0,30789.7,13837.367,86519808,49639424,258572288,2794504192
1351649882.582,25.675,12.645,51.405,4.236,0,6.038,0,3908812.8,2755005.4,4223887982,0,0,31342.467,14448.767,86478848,49672192,258572288,2794512384
1351649912.585,25.471,12.144,45.941,10.211,0.008,6.225,0,2144802.133,2678320.7,70080100.6,0,0,32055.333,14130.667,86691840,49713152,258572288,2794258432
1351649942.585,24.288,12.212,40.544,17.243,0.032,5.681,0,3135624.533,2593036.3,4219650701.333,0,0,31191.333,13760.4,86396928,49754112,258572288,2794512384
1351649972.582,24.897,12.203,42.925,13.941,0.008,6.025,0,5621896.533,2645774.367,67668882.433,0,0,32705.567,13728.2,86519808,49795072,258662400,2794258432
1351650002.582,25.984,12.545,52.764,2.446,0,6.261,0,3630694.4,2868425.067,4223357987.7,0,0,32395.133,14257.8,90963968,49836032,258662400,2789773312
1351650032.567,27.14,12.174,51.871,2.8,0.008,6.007,0,802133.333,2851686.267,71151413.033,0,0,30955.1,14228.667,87375872,49950720,258674688,2793234432
1351650062.582,25.802,11.934,54.005,2.353,0.024,5.882,0,1297476.267,2887397.8,4223848888.333,0,0,30177.1,14337.533,87339008,49983488,258678784,2793234432
1351650092.582,25.295,12.671,54.68,1.163,0.016,6.175,0,3495253.333,4154663567.3,71451415.533,0,0,32433.533,14326.767,87449600,50024448,258772992,2792988672
1351650122.586,25.345,12.088,46.773,9.678,0,6.117,0,2824601.6,2811044.633,4221916959.467,0,0,32032.133,14031.467,87416832,50057216,258772992,2792988672
1351650152.582,25.169,12.286,39.357,16.984,0.008,6.196,409.6,3160746.667,2729107.467,68076648.9,0,0,31977.1,13803.133,87076864,50139136,258777088,2793242624
1351650182.585,24.172,12.126,40.428,17.267,0.016,5.991,0,3141085.867,2721508.2,67837275.4,0,0,31894.167,13679.033,86908928,50180096,258777088,2793369600
1351650212.569,24.439,12.159,41.843,15.37,0.008,6.18,0,5565098.667,2689472.933,4218976267.933,0,0,32995.6,13654,86999040,50221056,258867200,2793148416
1351650242.582,25.81,12.691,53.489,2.119,0.016,5.874,0,3790848,2879248.133,71830439.533,0,0,32639.6,14294.8,86958080,50262016,258867200,2793148416
1351650272.585,26.053,12.116,55.059,0.57,0.016,6.186,0,2935193.6,2894520.733,4224018938.6,0,0,31942.7,14368.9,86958080,50294784,258867200,2793115648
1351650302.585,25.859,12.133,54.914,1.229,0.008,5.856,0,414924.8,2892690.033,72164159.867,0,0,30886.267,14368.167,86765568,50327552,258867200,2793275392
1351650332.583,25.44,12.917,47.239,8.199,0.008,6.197,0,4953429.333,2793507.5,4221594650.833,0,0,33929.867,14089.9,87011328,50376704,258953216,2792894464
1351650362.582,25.298,12.48,52.296,3.843,0.008,6.075,0,3910041.6,2867301.133,71538107.7,0,0,32216.767,14245.267,86720512,50409472,258957312,2793148416
1351650392.585,25.454,12.112,55.031,1.358,0.016,6.028,0,691131.733,2901170.4,4224181490.6,0,0,30527.333,14406.5,86941696,50442240,258957312,2792894464
1351650422.585,25.779,12.52,54.54,1.286,0.016,5.858,0,3331822.933,2889765.1,72091783.9,0,0,32675.767,14381.7,87060480,50483200,258957312,2792734720
1351650452.569,25.426,12.345,52.032,3.951,0.016,6.229,0,4186521.6,2842613.267,4222771516.533,0,0,32936.067,14264.467,86925312,50524160,259051520,2792734720
1351650482.585,26.156,12.045,53.679,1.97,0.016,6.135,0,1113429.333,2888698.767,72051691.967,0,0,30330.333,14311.267,86638592,50556928,259051520,2792988672
1351650512.583,26.072,11.783,53.799,2.249,0.016,6.08,0,1107421.867,2872119.1,4223452070.233,0,0,29990.367,14259,86986752,50589696,259051520,2792607744
1351650542.585,26.071,12.229,54.489,1.541,0,5.671,0,3660731.733,2861062.9,71379959.5,0,0,32192.4,14204,86564864,50630656,259051520,2792988672
1351650572.564,25.428,12.165,42.612,13.708,0.016,6.07,0,3077324.8,2728540.933,4219973688.933,0,0,32057.567,13763.533,86675456,50671616,259153920,2792734720
1351650602.582,26.281,11.988,50.899,4.858,0.008,5.966,0,1654374.4,2851224,71170150.367,0,0,30632.067,14179.233,91279360,50712576,259153920,2788089856
1351650632.585,27.284,12.201,52.486,1.425,0.024,6.581,0,3383978.667,2854519.7,4223027156.267,0,0,32353.6,14222.333,87117824,50827264,259166208,2792124416
1351650662.585,22.781,10.779,60.771,0.559,0.008,5.102,0,2964138.667,2506479.533,62562541.733,0,0,28372.367,12469.233,87236608,50868224,259166208,2791964672
1351650692.585,0,0.108,99.086,0.798,0,0.008,0,2848631.467,38.2,7,0,0,130.233,113.733,87339008,50884608,259166208,2791845888
1351650722.585,0.066,0.042,99.892,0,0,0,0,2867.2,40.2,8.4,0,0,71.167,109.433,87314432,50909184,259166208,2791845888
1351650752.582,6.604,3.426,87.105,1.178,0.008,1.68,0,176947.2,679101.933,4169640670.467,0,0,7924.667,3690.967,87330816,50925568,259260416,2791718912
1351650782.585,30.603,15.334,45.993,0.6,0.016,7.455,0,3664691.2,3282765.333,85895809.3,0,0,35246.167,16381.133,87175168,50950144,259264512,2791845888
1351650812.585,29.778,15.057,36.141,11.227,0.032,7.765,0,2484633.6,3147125.567,4234148656.467,0,0,35370.4,15871.433,87261184,50991104,259264512,2791718912
1351650842.583,29.332,14.714,33.403,15.004,0.016,7.53,0,3022438.4,3105759.067,81264894.133,0,0,34702.6,15685.9,87220224,51032064,259264512,2791718912
1351650872.585,30.024,15.271,35.756,11.346,0.008,7.596,0,5603737.6,3121453.367,4233505821.967,0,0,36881.467,15790.533,87310336,51073024,259354624,2791497728
1351650902.585,30.713,15.497,39.8,6.306,0.024,7.66,0,4668620.8,3179296.433,83189063.133,0,0,37684.4,15956.067,87142400,51113984,259354624,2791624704
1351650932.564,29.613,14.378,33.853,14.426,0.008,7.721,0,3307383.467,3063395.467,4231958011.133,0,0,34811.633,15420.5,87355392,51154944,259354624,2791370752
1351650962.585,29.782,14.388,33.262,14.604,0.008,7.956,0,3337557.333,3074872.6,4232258200.267,0,0,34951,15448.3,87060480,51195904,259354624,2791624704
1351650992.585,30.116,14.882,34.288,12.844,0.024,7.846,0,3512183.467,3082609,80693310.967,0,0,34886.933,15857.433,87060480,51236864,259448832,2791489536
1351651022.583,30.826,15.429,43.75,2.001,0.016,7.979,0,3815560.533,3216010.067,4235950596.433,0,0,35106.867,17330.867,86908928,51261440,259448832,2791616512
1351651052.585,29.857,14.969,37.29,10.187,0.04,7.657,0,2111624.533,3112329.367,81437325.367,0,0,35118.6,15668.3,87121920,51302400,259448832,2791362560
1351651082.583,29.425,14.439,33.574,14.776,0.016,7.769,0,2893141.333,3046804.7,4231524120.667,0,0,34254.367,15334.367,87080960,51343360,259448832,2791362560
1351651112.585,29.683,15.046,33.9,13.371,0,8,0,3528157.867,3060142.333,80108325.8,0,0,34763.533,15436.933,86949888,51384320,259538944,2791362560
1351651142.585,30.94,14.882,44.87,1.239,0.016,8.053,0,3366775.467,3224670.5,4236177357.033,0,0,35072.867,16028.5,86814720,51425280,259538944,2791456768
1351651172.582,30.874,14.91,45.599,0.739,0.016,7.861,0,3211264,3226497,4236225949.4,0,0,34826.467,16039.067,87035904,51458048,259538944,2791202816
1351651202.582,31.798,15.113,44.528,0.643,0.024,7.894,0,3210717.867,3217888.167,84198045.467,0,0,34737.033,16005.833,91713536,51482624,259543040,2786496512
1351651232.582,31.292,15.391,38.538,6.483,0.016,8.28,0,4960256,3092250.167,4232755487.533,0,0,35818.933,15579.1,87388160,51605504,259649536,2790592512
1351651262.583,30.907,15.298,43.865,2.061,0.008,7.861,0,3770914.133,3208077.433,83941428.667,0,0,35552.833,15944.867,87355392,51638272,259649536,2790592512
1351651292.585,30.744,14.785,45.393,1.055,0.016,8.008,0,414651.733,3239046.533,4236554329.333,0,0,33216.567,16129.067,87322624,51662848,259649536,2790600704
1351651322.584,30.839,14.761,45.807,0.359,0,8.234,0,2968371.2,3230761.9,84534406.9,0,0,35040.1,16080.633,87076864,51695616,259641344,2790821888
1351651352.583,30.421,15.584,44.345,1.589,0.016,8.046,0,4044117.333,3189145.933,4235292950.5,0,0,35906.467,15963.7,87834624,51728384,259739648,2789933056
1351651382.571,30.73,15.293,43.305,2.19,0.016,8.466,0,3764497.067,3189593.867,4235259159.4,0,0,35890.167,15855.7,87252992,51769344,259739648,2790473728
1351651412.585,30.692,15.119,46.123,0.128,0.016,7.923,0,2856550.4,3222726.533,84325193,0,0,34834.8,16010.767,87355392,51793920,259739648,2790346752
1351651442.583,30.808,14.958,42.356,3.884,0.016,7.977,0,3818564.267,3174421.833,4234863112.467,0,0,35998.8,15802.167,87482368,51826688,259739648,2790187008
1351651472.583,29.647,15.152,34.332,12.717,0.016,8.136,0,3867033.6,3053787.7,79949930.667,0,0,35442.133,15389.867,87224320,51875840,259821568,2790313984
1351651502.582,29.898,15.158,38.461,8.137,0.016,8.33,0,4722961.067,3122693.767,4233509131.033,0,0,37046.433,15630,87171072,51920896,259829760,2790313984
1351651532.582,28.835,14.557,33.392,14.924,0.008,8.284,0,2920994.133,3053556.633,79898992.333,0,0,34529.167,15361.933,87130112,51961856,259829760,2790313984
1351651562.585,28.945,14.245,34.361,14.452,0.008,7.989,0,2963182.933,3040399.233,4231356295,0,0,34436.733,15285.467,87216128,52002816,259829760,2790187008
1351651592.583,29.651,14.452,34.862,13.047,0.016,7.973,0,3511227.733,4154843548.4,4231442908.9,0,0,34821.6,15360.367,87339008,52043776,259919872,2789933056
1351651622.582,30.586,15.241,43.94,2.158,0.024,8.051,0,3956599.467,3194680.267,83590507.9,0,0,35771.1,15876.6,87044096,52076544,259928064,2790187008
1351651652.585,30.432,14.964,44.74,1.617,0.04,8.207,0,3519692.8,3212954.467,4235871459.733,0,0,35100.167,15988.367,87130112,52117504,259928064,2790060032
1351651682.582,29.76,14.7,35.324,12.066,0.024,8.127,0,2781184,3050111.3,79811762.767,0,0,35197.233,15280.333,86835200,52158464,259928064,2790313984
1351651712.583,29.739,14.701,34.233,13.227,0.016,8.084,0,3792759.467,3017746.567,4230813914.033,0,0,35124.6,15170.3,87076864,52207616,260018176,2789933056
1351651742.585,30.209,15.313,43.71,2.758,0,8.009,0,3769139.2,3191143.7,83498458.667,0,0,35256.133,15845.433,87138304,52240384,260018176,2789838848
1351651772.585,30.828,15.31,45.474,0.32,0.016,8.051,0,2934784,3225907.067,4236210364.467,0,0,34813.833,16025.267,86765568,52264960,260018176,2790187008
1351651802.582,30.006,14.78,34.941,11.819,0.008,8.445,0,2598912,3044983.867,4231476078.767,0,0,34741.333,15284.3,93241344,52305920,260018176,2783670272
1351651832.582,30.514,14.331,31.74,14.964,0.016,8.436,0,3150506.667,2995153.867,78421261.3,0,0,33919.7,15196.9,87412736,52416512,260116480,2789289984
1351651862.582,30.547,14.718,43.753,2.88,0.008,8.095,0,3768593.067,3189625.333,4235260697.333,0,0,34811.133,15826.433,87252992,52441088,260124672,2789416960
1351651892.585,30.206,14.979,45.185,1.401,0.008,8.222,0,882824.533,3208473.167,83951678.1,0,0,33478.167,15927.033,87330816,52482048,260124672,2789298176
1351651922.582,30.388,15.294,45.274,0.762,0.008,8.273,0,3023803.733,3208922.433,4235765996.133,0,0,35031.067,15938.833,87138304,52514816,260124672,2789457920
1351651952.585,30.835,15.116,40.988,4.731,0.008,8.321,546.133,4198126.933,3143369.3,82306272.567,0,0,35352.567,15748.9,87846912,52600832,260218880,2788569088
1351651982.582,31.001,15.489,43.833,1.473,0.024,8.181,0,3053568,3190688.067,4235289286.067,0,0,35504.267,15882.833,87171072,52641792,260218880,2789203968
1351652012.585,30.486,15.127,45.047,1.11,0.016,8.214,0,3210581.333,3201233.333,4235563884.833,0,0,35081.767,15901.1,87273472,52666368,260218880,2789076992
1351652042.582,30.574,15.483,45.529,0.48,0.016,7.917,0,2934920.533,3199435.133,83715542.567,0,0,34897.433,15872.3,86986752,52699136,260218880,2789330944
1351652072.582,30.443,15.225,44.509,1.471,0.032,8.32,0,4328925.867,3162311.633,4234603858.667,0,0,36092.8,15799.533,86863872,52727808,260313088,2789330944
1351652102.585,31.167,14.895,44.749,1.081,0.016,8.092,0,2997043.2,3184685.9,83330553.067,0,0,34854.533,15803.133,87236608,52768768,260313088,2788917248
1351652132.582,30.536,15.385,44.458,1.455,0.016,8.15,0,3379063.467,3190789.4,4235290551.333,0,0,35315.2,15851.8,87076864,52801536,260313088,2789044224
1351652162.583,30.376,14.941,44.838,1.331,0.024,8.491,0,3363498.667,3189641,4235260908.4,0,0,35252.967,15842.133,87040000,52842496,260308992,2789044224
1351652192.585,29.928,14.896,33.552,13.568,0.024,8.032,0,3659639.467,3022810.467,79156626.4,0,0,35021.833,15194.333,87289856,52883456,260399104,2788663296
1351652222.582,30.956,14.953,43.842,2.188,0.016,8.046,0,3515460.267,3198291.7,4235487087.467,0,0,35488.933,15892.567,87121920,52916224,260407296,2788790272
1351652252.585,30.871,14.772,46.011,0.384,0,7.962,0,2909798.4,3225393.9,84394626.1,0,0,34715.2,16016.933,87199744,52932608,260407296,2788696064
1351652282.583,31.086,14.876,45.626,0.383,0.008,8.021,0,2934374.4,3223286.9,4236141561.8,0,0,34756,16000.967,87310336,52948992,260407296,2788569088
1351652312.583,30.306,14.689,45.892,0.968,0.016,8.129,0,3215223.467,3192908,83605600.6,0,0,34785.633,15951.367,87093248,52981760,260497408,2788663296
1351652342.583,30.342,14.691,43.93,2.671,0.016,8.349,0,4326195.2,3150862.933,4234247048.233,0,0,35668.6,15645.3,87068672,53006336,260497408,2788663296
1351652372.582,30.674,14.957,45.048,1.287,0.016,8.018,0,847598.933,3203206.933,4235615398.067,0,0,33574.2,15897.667,87035904,53047296,260489216,2788663296
1351652402.582,31.318,14.563,43.489,2.127,0.008,8.494,0,1230574.933,3186240.367,83370725.2,0,0,32855.767,15784.9,92237824,53088256,260493312,2783416320
1351652432.583,31.633,15.16,40.633,3.669,0.016,8.889,0,4795869.867,3122023.567,4233550949.167,0,0,36260.667,15652.833,87277568,53202944,260608000,2788147200
1351652462.583,31.002,14.81,43.99,1.902,0.016,8.28,0,3211810.133,3188489.5,83429615.9,0,0,35554.2,15839.9,87371776,53235712,260608000,2788020224
1351652492.585,30.618,14.933,45.112,1.079,0.008,8.25,0,3294003.2,3200051.533,4235533371.8,0,0,35318.367,15902.467,87552000,53276672,260599808,2787807232
1351652522.582,30.291,15.55,45.633,0.312,0.016,8.199,0,2968644.267,3210907,4235817536.267,0,0,35114.567,15933.1,87003136,53309440,260608000,2788315136
1351652552.582,30.59,15.247,45.173,0.833,0.008,8.148,0,3762722.133,3175221.967,83146534.1,0,0,35578.467,15849.567,87638016,53350400,260694016,2787553280
1351652582.582,30.466,14.332,37.833,9.138,0.008,8.224,0,2883310.933,3097873.567,4232859881.2,0,0,34650.8,15403.767,87347200,53383168,260698112,2787807232
1351652612.563,29.269,14.442,33.984,14.154,0.016,8.134,0,3300147.2,3038736.867,79510809.8,0,0,35062.433,15203.867,87433216,53424128,260698112,2787680256
1351652642.585,26.166,12.874,40.254,13.598,0.016,7.092,0,3040324.267,2671574.8,4221705565.133,0,0,30802.167,13432.233,87900160,53465088,260698112,2787172352
1351652672.585,0,0.092,99.9,0,0,0.008,0,2716330.667,42.4,7,0,0,78.267,109.933,88297472,53481472,260698112,2786758656
1351652702.585,0.058,0.033,99.909,0,0,0,0,2457.6,40.2,8.4,0,0,70.3,111.833,88281088,53497856,260698112,2786758656
1351652732.582,13.101,6.559,75.133,1.76,0.016,3.431,0,1088034.133,1276092,33520203.833,0,0,14854.8,6404.6,87150592,53522432,260788224,2787774464
1351652762.585,34.71,17.427,30.077,7.322,0.016,10.448,0,5119590.4,3450967.433,4242098673.033,0,0,40498.633,16453.667,87105536,53563392,260792320,2787774464
1351652792.585,34.607,16.747,26.582,12.11,0.024,9.931,0,3115963.733,3395898.767,88856261.3,0,0,37557.1,16250.333,87191552,53604352,260792320,2787647488
1351652822.582,33.784,16.705,26.744,12.004,0.024,10.739,0,3202389.333,3391215.1,4240535457.9,0,0,37671.067,16226.633,87023616,53645312,260792320,2787774464
1351652852.585,34.688,17.468,29.593,7.934,0.008,10.31,0,5334493.867,3429490.867,89763918.133,0,0,40250.1,16454.467,87527424,53686272,260882432,2787139584
1351652882.583,34.458,17.257,33.541,4.58,0.008,10.156,0,4329881.6,3484618.467,4242979757.867,0,0,39193.067,16582.833,87113728,53719040,260882432,2787520512
1351652912.585,33.765,16.623,27.513,11.809,0,10.29,0,3401728,3411702.6,4241071144.467,0,0,38089.867,16354.333,87199744,53760000,260882432,2787393536
